date,registration_base_eth,registration_premium_eth,registration_combined_legacy_eth,renewal_eth,total_revenue_eth,total_revenue_usd
2021-11-04,0.000000000000000000,0.000000000000000000,21.077296335085566958,4.272720541380559892,25.350016876466126850,115001.47
2021-11-05,0.000000000000000000,0.000000000000000000,14.642663832868330625,1.964060450805421529,16.606724283673752154,74464.39
2021-11-06,0.000000000000000000,0.000000000000000000,18.976518835528275536,2.720969086694375135,21.697487922222650671,97921.30
2021-11-07,0.000000000000000000,0.000000000000000000,22.119366349996781209,2.650626526677515694,24.769992876674296903,114241.46
2021-11-08,0.000000000000000000,0.000000000000000000,32.129868469503576791,10.380370808633129418,42.510239278136706209,204756.22
2021-11-09,0.000000000000000000,0.000000000000000000,157.856307811727989885,15.268972768105808052,173.125280579833797937,819975.00
2021-11-10,0.000000000000000000,0.000000000000000000,142.452945244783128676,9.559429294447663125,152.012374539230791801,703922.98
2021-11-11,0.000000000000000000,0.000000000000000000,120.460543954318277143,7.114696001342355883,127.575239955660633026,602789.16
2021-11-12,0.000000000000000000,0.000000000000000000,83.284029294397802086,2.958055420791073393,86.242084715188875479,402758.64
2021-11-13,0.000000000000000000,0.000000000000000000,89.840295328313629256,3.296187400007112715,93.136482728320741971,433251.33
2021-11-14,0.000000000000000000,0.000000000000000000,83.818516971831351093,14.315121499964788423,98.133638471796139516,453878.76
2021-11-15,0.000000000000000000,0.000000000000000000,94.731475402639854667,2.927984298959495649,97.659459701599350316,446395.38
2021-11-16,0.000000000000000000,0.000000000000000000,69.637865089909160007,1.879190612694715855,71.517055702603875862,302392.03
2021-11-17,0.000000000000000000,0.000000000000000000,54.690397558903293826,5.146533442504194791,59.836931001407488617,256791.98
2021-11-18,0.000000000000000000,0.000000000000000000,55.821714828286067002,1.887720260487361952,57.709435088773428954,230195.85
2021-11-19,0.000000000000000000,0.000000000000000000,53.476646227858362624,3.354007763167191712,56.830653991025554336,244067.20
2021-11-20,0.000000000000000000,0.000000000000000000,42.266746915077844122,2.591152976446900368,44.857899891524744490,198240.02
2021-11-21,0.000000000000000000,0.000000000000000000,36.706453760415643471,2.962826041038286602,39.669279801453930073,169541.91
2021-11-22,0.000000000000000000,0.000000000000000000,24.316658410729833483,0.914214062140864316,25.230872472870697799,103426.62
2021-11-23,0.000000000000000000,0.000000000000000000,44.518952124033050943,0.953582686583615009,45.472534810616665952,197861.11
2021-11-24,0.000000000000000000,0.000000000000000000,33.969730822413240431,1.811321404970997375,35.781052227384237806,152566.11
2021-11-25,0.000000000000000000,0.000000000000000000,33.241811756042573664,1.570376455858231935,34.812188211900805599,157398.44
2021-11-26,0.000000000000000000,0.000000000000000000,35.696100710297719853,2.633077005289369507,38.329177715587089360,154953.68
2021-11-27,0.000000000000000000,0.000000000000000000,45.487216576537522444,4.229282192802659498,49.716498769340181942,202548.25
2021-11-28,0.000000000000000000,0.000000000000000000,43.077672440034367322,8.384574960435348986,51.462247400469716308,221024.18
2021-11-29,0.000000000000000000,0.000000000000000000,48.386267079737810997,2.789075175701371498,51.175342255439182495,227441.77
2021-11-30,0.000000000000000000,0.000000000000000000,47.086321565277467232,2.618167911398492516,49.704489476675959748,230594.57
2021-12-01,0.000000000000000000,0.000000000000000000,51.497145155757920648,1.841907652415504066,53.339052808173424714,244439.95
2021-12-02,0.000000000000000000,0.000000000000000000,39.022657888677995366,2.398294664963733670,41.420952553641729036,187254.61
2021-12-03,0.000000000000000000,0.000000000000000000,42.038063536714043981,3.523423771275183067,45.561487307989227048,193556.17
2021-12-04,0.000000000000000000,0.000000000000000000,32.881161384533375074,5.603776672610939124,38.484938057144314198,158486.96
