date,registration_count,registration_duration_seconds,renewal_count,renewal_duration_seconds
2026-04-07,193,7832878572,1020,9213953838
2026-04-08,154,7012872000,545,10398910539
2026-04-09,173,6042297600,1075,12900931679
2026-04-10,216,7778509200,1159,6689877388
2026-04-11,137,5042522304,928,8371179751
2026-04-12,145,4888605600,727,5880226610
2026-04-13,242,9769766400,995,13422911887
2026-04-14,158,7348144620,1081,14401091406
2026-04-15,230,9904661933,960,10951597983
2026-04-16,271,11368508400,899,16962186240
2026-04-17,152,7176733200,506,8058691321
2026-04-18,132,5887814400,554,7078708150
2026-04-19,139,6719241600,687,8039425425
2026-04-20,168,8450179200,883,8260464775
2026-04-21,266,10690725960,771,9831609598
2026-04-22,190,7741612800,792,7545982926
2026-04-23,205,10511658072,1062,20103684619
2026-04-24,227,8591511600,624,17150818046
2026-04-25,173,9093258000,989,12677122479
2026-04-26,215,9360592056,1580,20517466581
2026-04-27,195,9445570056,1257,18570163104
2026-04-28,206,11300880168,857,17766248909
2026-04-29,181,7565044066,1277,51875230839
2026-04-30,270,9773684917,1430,32171190422
2026-05-01,220,7869502152,2492,118826479624
2026-05-02,249,9774322704,985,19295446976
2026-05-03,206,8789816016,2164,51196186265
2026-05-04,204,9585949104,537,22975316632
2026-05-05,263,9886226400,1026,13167551058
2026-05-06,256,9325316016,557,7815774111
2026-05-07,216,8782490952,1052,10426840809
2026-05-08,268,18803156760,854,10530008940
2026-05-09,310,13028340888,753,12779228952
2026-05-10,348,12259780488,555,8128368000
2026-05-11,311,11949580152,884,10422165336
2026-05-12,247,11910743352,1013,18470073868
2026-05-13,241,9360078552,518,7344642710
2026-05-14,192,8243428104,341,6952603382
2026-05-15,187,7812779904,1160,13328233311
2026-05-16,201,10981892952,1568,13017427617
2026-05-17,195,7375394736,919,22395112316
2026-05-18,223,9514553842,989,13602694838
2026-05-19,327,11734479924,734,18566742855
2026-05-20,273,10975956552,943,8696687112
2026-05-21,212,9565040891,355,4407875617
2026-05-22,223,8615293200,427,8833237284
2026-05-23,208,7262201160,634,6814748295
2026-05-24,161,7636854895,400,8336022818
2026-05-25,155,7885555200,325,6983605117
2026-05-26,146,5199202752,1307,11738604973
2026-05-27,245,8098805787,1130,16854038176
2026-05-28,204,7423588045,671,6271620300
2026-05-29,166,7649897904,767,8429929657
2026-05-30,192,7436102400,1471,16940333580
2026-05-31,160,5399494165,941,6104627160
2026-06-01,139,6467341104,1383,17458508908
2026-06-02,149,6206758704,1510,34771419965
2026-06-03,252,8111625183,539,12247167600
2026-06-04,212,8330792256,689,32983021561
2026-06-05,126,5796293256,794,5147715393
2026-06-06,260,9157456800,521,11111343120
2026-06-07,260,10705303008,471,6674360340
2026-06-08,173,6907636152,560,11397380333
2026-06-09,235,7107496704,1194,7008471228
2026-06-10,167,8453728152,1565,20614694129
2026-06-11,166,7014836952,609,6943723060
2026-06-12,167,6973337808,567,7782649200
2026-06-13,189,6634529712,604,9786927600
2026-06-14,166,6110574552,534,4045031686
2026-06-15,145,7263427104,1140,10964629406
2026-06-16,167,10183558751,1459,15941498559
2026-06-17,204,9420762888,639,8886888814
2026-06-18,163,7559588952,637,14733401029
2026-06-19,157,7278677991,402,4991848020
2026-06-20,244,8884183752,858,11937336480
2026-06-21,189,8794802274,567,6152636057
2026-06-22,218,7743683747,545,6522658635
2026-06-23,207,8416586952,457,7207215505
2026-06-24,167,5197289256,1431,10740227705
2026-06-25,143,6542578152,987,5516241723
2026-06-26,222,6953716096,797,6603946028
2026-06-27,185,6312530664,269,5647791600
2026-06-28,206,8732835504,665,4280517109
2026-06-29,120,4612798134,1752,13770896908
2026-06-30,96,4814463600,1193,9927513505
2026-07-01,153,6641156952,1100,11722704550
2026-07-02,177,5932521504,812,8447290052
2026-07-03,120,4476211200,653,13438735373
2026-07-04,155,8830014552,705,19897251120
2026-07-05,158,5028200856,694,8178742146
2026-07-06,123,4644518400,385,6321557482
2026-07-07,118,5943691656,548,6559410242
2026-07-08,123,5482229256,1020,4523010566
2026-07-09,165,7088795352,1807,42645914678
2026-07-10,253,6832640304,519,6365731860
2026-07-11,162,5224089600,1192,21707131585
2026-07-12,185,6063397560,474,11763228362
2026-07-13,160,7157573352,234,4619792364
2026-07-14,201,5904657216,351,8364038400
2026-07-15,214,7470629352,688,5767869970
2026-07-16,219,6704029008,919,7763201806
2026-07-17,162,7145942472,631,13087887445
2026-07-18,137,5019680376,561,14289398992
2026-07-19,115,5499855864,688,20355700299
2026-07-20,132,6330488400,1041,15529319521
2026-07-21,183,7720486704,447,9966455142
2026-07-22,204,6489265752,501,5161276800
2026-07-23,118,4839961752,806,12084881452
2026-07-24,135,7689451104,543,7800837855
2026-07-25,143,6322799160,554,8481336552
2026-07-26,140,5790355200,862,14640555602
2026-07-27,108,5099089752,834,8939808689
2026-07-28,193,5109846264,1444,14766638400
2026-07-29,144,4126554323,444,16416488304
2026-07-30,173,5195249352,1375,47880435335
2026-07-31,178,5067743904,1108,11291369951
2026-08-01,140,4291229808,931,23263575835
2026-08-02,127,6229862208,527,5706241200
2026-08-03,139,4809933504,1171,22190031955
2026-08-04,174,8013440952,725,8556526800
2026-08-05,169,6733336608,493,9116317314
2026-08-06,132,6924364704,1040,10553702075
2026-08-07,181,18426782016,936,8875054800
2026-08-08,118,3895472304,484,3580547975
2026-08-09,181,19182969576,982,6790549152
2026-08-10,145,8331238152,659,5038240740
2026-08-11,172,7360423200,717,6708061166
2026-08-12,149,5840094456,601,9249840781
2026-08-13,182,6399795672,647,7453390339
2026-08-14,223,6683226139,695,9774525100
2026-08-15,205,8624604456,419,10905667200
2026-08-16,290,9321744816,658,7619014152
2026-08-17,314,9456352704,941,8435196720
2026-08-18,206,7767967104,749,11535689257
2026-08-19,229,11840727960,554,10479549252
2026-08-20,359,11823590304,1044,13439122753
2026-08-21,664,12893308416,801,27122296329
2026-08-22,464,15947505847,514,13084154442
2026-08-23,447,22688715778,1432,13683776380
2026-08-24,291,8975817595,1186,19323903110
2026-08-25,280,11316175060,879,17542161000
2026-08-26,352,9070214112,1093,16681710735
2026-08-27,319,12684820032,983,20108574119
2026-08-28,254,9712805616,1389,31186448609
2026-08-29,198,7021050191,1081,10882097492
2026-08-30,214,9231780168,961,23063187146
2026-08-31,240,6929048304,829,9253758224
2026-09-01,291,12193905559,633,10843921232
2026-09-02,177,7557307129,914,17249083427
2026-09-03,229,9240183504,1048,9254330946
2026-09-04,261,9092332152,768,13344787255
2026-09-05,182,8722944830,1474,12441504554
2026-09-06,173,8228435904,652,9260426637
2026-09-07,349,12952978630,593,20099361600
2026-09-08,254,8705403400,1072,10198930126
2026-09-09,154,5992865290,582,8743549999
2026-09-10,181,8149441667,766,8303311752
2026-09-11,313,8715514320,1136,12208397798
2026-09-12,227,5729803082,531,10689097475
2026-09-13,168,6867103752,740,8633512636
2026-09-14,231,14058728856,901,11611424467
2026-09-15,125,5420044680,584,7460641447
2026-09-16,196,8231320056,589,9508413600
2026-09-17,189,7227797226,918,7392122031
2026-09-18,170,6406623482,1172,10141805855
2026-09-19,209,7018412257,623,6105030940
2026-09-20,218,6660471570,726,5017486892
2026-09-21,243,9393396552,490,7783757654
2026-09-22,130,8404304400,810,11089393147
